Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Married,Number of Dependents,Latitude,Longitude,Population,Churn Value
5047-LHVLY,0,1,Offer E,Yes,39.78,No,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0,39.78,Male,68,No,0,32.898613,-117.202937,4258,1
8375-DKEBR,0,1,Offer E,Yes,34.51,No,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,Female,72,No,0,33.86532,-118.396336,18693,1
7279-BUYWN,0,41,No Offer,Yes,27.95,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,Female,66,No,0,33.845706,-118.012204,44442,1
7156-MHUGY,0,13,No Offer,Yes,26.11,No,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,Male,68,No,0,33.874224,-117.993368,33528,1
9606-PBKBQ,1,32,No Offer,Yes,5.99,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,Male,69,Yes,0,33.781086,-118.199049,63136,1
3536-IQCTX,1,32,No Offer,Yes,49.6,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,Male,76,Yes,0,34.110444,-118.156957,23984,1
3132-TVFDZ,1,57,No Offer,No,0.0,No,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,Male,70,Yes,0,34.167926,-118.267539,21990,1
8080-DDEMJ,0,1,Offer E,Yes,15.28,No,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,Male,71,No,0,34.136306,-118.26036,17015,1
6702-OHFWR,0,1,Offer E,No,0.0,No,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,Male,75,No,0,34.200175,-118.540958,68018,1
4510-PYUSH,0,38,No Offer,Yes,26.1,No,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0,991.8000000000001,Female,67,No,0,34.321621,-118.399841,81986,1
8840-DQLGN,1,35,No Offer,Yes,15.98,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3000000000001,Female,65,Yes,0,34.177267,-118.31003,11517,1
4193-ORFCL,0,1,Offer E,Yes,15.24,No,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,Female,80,No,0,34.187599,-118.387125,45358,1
7776-QWNFX,1,30,No Offer,Yes,4.65,No,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,Male,71,Yes,0,33.990646,-117.663025,75319,1
6689-TCZHQ,0,5,Offer E,Yes,12.27,No,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.349999999999994,Female,70,No,0,34.127621,-117.717863,34716,1
9497-QCMMS,0,1,Offer E,Yes,30.17,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,Male,73,No,0,32.825086,-117.199424,51213,1
3424-NMNBO,1,58,No Offer,Yes,49.38,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,Male,78,Yes,0,32.825086,-117.199424,51213,1
4514-GFCFI,0,16,No Offer,Yes,17.51,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,Female,76,No,0,32.825086,-117.199424,51213,1
8000-REIQB,0,1,Offer E,Yes,22.5,No,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,Female,73,No,0,32.825086,-117.199424,51213,1
4795-KTRTH,1,5,Offer E,Yes,47.28,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,Female,68,Yes,0,32.85723,-117.209774,34902,1
9961-JBNMK,0,21,No Offer,Yes,42.27,No,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0,887.6700000000001,Male,79,No,0,33.889605,-115.257009,964,1
6179-GJPSO,0,43,No Offer,Yes,31.83,No,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.6899999999998,Female,67,No,0,33.141265,-116.967221,48690,1
8290-YWKHZ,1,32,No Offer,Yes,33.74,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,Female,69,Yes,0,33.362575,-117.299644,42239,1
8051-HJRLT,0,1,Offer E,Yes,18.2,No,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,Female,72,No,0,34.358321,-117.618263,4253,1
4021-RQSNY,1,29,No Offer,Yes,25.78,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,Male,75,Yes,0,33.907361,-117.109972,12743,1
9061-TIHDA,1,13,No Offer,Yes,31.7,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0,412.09999999999997,Male,67,Yes,0,33.581045,-117.14719,18311,1
8699-ASUFO,1,7,No Offer,Yes,8.92,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0,62.44,Male,72,Yes,0,33.82769,-117.102244,7344,1
4695-WJZUE,0,2,No Offer,Yes,21.57,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0,43.14,Female,68,No,0,33.703976,-117.824172,17621,1
3988-RQIXO,0,1,No Offer,Yes,43.61,No,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0.0,0,43.61,Female,68,No,0,33.600987,-117.862734,13422,1
5931-FLJJF,1,7,No Offer,Yes,16.05,No,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0,112.35000000000001,Male,75,Yes,0,33.744439,-117.98588,8660,1
3207-OYBWH,1,57,No Offer,Yes,49.91,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,Male,74,Yes,0,33.601309,-117.902304,4242,1
7216-EWTRS,4,1,No Offer,Yes,17.35,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,100.8,0.0,0,17.35,Female,78,Yes,0,33.62251,-117.927024,22133,1
2528-HFYZX,2,17,No Offer,Yes,1.05,No,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,0.0,0,17.85,Male,66,Yes,0,33.765893,-117.881533,37879,1
4140-MUHUG,0,3,No Offer,Yes,18.38,No,Fiber Optic,20,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,220.95,0.0,0,55.14,Female,73,No,0,34.404544,-119.302118,6503,1
1587-FKLZB,1,66,Offer A,Yes,28.86,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0.0,0,1904.76,Male,79,Yes,0,34.419203,-119.710008,31727,1
5440-FLBQG,1,69,Offer A,Yes,48.88,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0,3372.7200000000003,Male,69,Yes,0,34.437945,-119.77191,15757,1
2774-LVQUS,2,15,No Offer,Yes,44.13,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0.0,110,661.95,Female,65,Yes,0,33.507255,-117.029473,46171,1
4612-THJBS,0,56,No Offer,Yes,34.58,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,0.0,0,1936.48,Female,68,No,0,35.939068,-119.043666,5868,1
4094-NSEDU,0,21,No Offer,Yes,21.15,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1973.75,0.0,0,444.15,Female,79,No,0,33.507255,-117.029473,46171,1
1846-XWOQN,0,1,No Offer,Yes,47.97,No,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,70.15,0.0,0,47.97,Female,80,No,0,35.842889,-121.004862,1363,1
3757-NJYBX,3,32,No Offer,Yes,7.92,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,106.35,3520.75,0.0,0,253.44,Male,77,Yes,0,35.050345,-120.489599,15405,1
9898-KZQDZ,1,40,No Offer,Yes,49.5,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.55,3640.45,0.0,0,1980.0,Female,65,Yes,0,37.890145,-119.184087,504,1
8263-JQAIK,0,2,No Offer,No,0.0,No,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0,0.0,Male,66,No,0,34.598221,-117.79593,6787,1
2205-YMZZJ,0,7,No Offer,Yes,39.51,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,0.0,0,276.57,Male,75,No,0,36.814539,-119.711868,33856,1
1254-IZEYF,0,31,No Offer,Yes,39.36,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,0.0,0,1220.16,Female,74,No,0,36.497895,-119.285484,5519,1
9221-OTIVJ,0,14,No Offer,Yes,29.96,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1531.4,0.0,0,419.44,Female,80,No,0,36.789213,-119.140338,506,1
5908-QMGOE,0,15,No Offer,Yes,23.53,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1133.9,43.31,0,352.95000000000005,Male,74,No,0,36.625792,-119.672483,5635,1
0397-GZBBC,0,59,No Offer,Yes,10.78,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,Male,70,Yes,0,36.959731,-120.653519,343,1
7641-EUYET,3,46,No Offer,Yes,49.11,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,Male,76,Yes,0,36.635661,-120.288644,1130,1
8922-LIEGH,0,25,No Offer,Yes,36.36,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.7,2187.55,23.33,0,909.0,Female,72,No,0,35.930782,-121.189757,254,1
8245-UMPYT,0,16,No Offer,Yes,32.11,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0,513.76,Female,66,No,0,35.989792,-121.055933,538,1
5186-SAMNZ,0,1,No Offer,Yes,41.2,No,Fiber Optic,15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,0.0,80,41.2,Male,75,No,0,36.689582,-121.758398,21759,1
5373-SFODM,1,36,No Offer,Yes,24.54,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,0.0,0,883.4399999999999,Male,65,Yes,0,36.125529,-120.864443,521,1
0022-TCJCI,0,45,No Offer,Yes,10.67,No,DSL,17,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,0.0,0,480.15,Male,79,No,0,37.680844,-122.48131,63337,1
5130-IEKQT,0,25,Offer C,Yes,46.34,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0.0,0,1158.5,Male,73,No,0,37.794487,-122.42227,56330,1
3269-ATYWD,0,39,Offer C,Yes,41.93,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,0.0,150,1635.27,Male,79,No,0,37.800254,-122.436975,22920,1
0354-WYROK,1,31,Offer C,Yes,47.95,No,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0.0,0,1486.45,Female,70,Yes,0,37.820894,-122.369725,1458,1
7576-OYWBN,0,3,No Offer,Yes,30.25,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,0.0,0,90.75,Male,71,No,0,37.556634,-122.317723,23393,1
5539-TMZLF,0,1,No Offer,Yes,33.84,No,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0,33.84,Male,69,No,0,38.013825,-122.039144,36186,1
3336-JORSO,0,33,Offer C,Yes,17.24,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,0.0,70,568.92,Female,70,No,0,37.656695,-122.048361,11147,1
6861-XWTWQ,1,7,No Offer,Yes,42.92,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,665.45,0.0,0,300.44,Male,71,Yes,0,38.232389,-122.324944,26894,1
4283-FUTGF,0,19,No Offer,Yes,16.78,Yes,Fiber Optic,15,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,0.0,0,318.82000000000005,Male,67,No,0,37.963995,-122.288296,25399,1
2397-BRLOM,2,8,No Offer,Yes,26.99,No,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,0.0,0,215.92,Male,67,Yes,0,37.972662,-122.491452,40239,1
8510-AWCXC,0,13,Offer D,Yes,7.22,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1308.1,0.0,0,93.86,Female,69,No,0,38.135897,-122.563683,16429,1
8225-BTJAU,0,10,Offer D,Yes,7.51,No,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0,75.1,Male,75,No,0,37.921137,-122.657562,781,1
1724-BQUHA,0,5,No Offer,Yes,45.72,No,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,477.7,0.0,0,228.6,Male,67,No,0,37.233034,-121.947427,24443,1
4826-XTSOH,0,1,No Offer,Yes,38.78,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,0.0,0,38.78,Male,66,Yes,0,36.863303,-121.781632,899,1
2408-WITXK,0,10,Offer D,No,0.0,No,DSL,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0.0,0,0.0,Female,67,No,0,37.34667,-121.910019,18197,1
2634-HCZGT,1,53,No Offer,Yes,21.67,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0.0,100,1148.51,Male,71,Yes,0,37.327069,-121.916819,27023,1
7503-QQRVF,1,16,Offer D,Yes,26.12,No,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,0.0,0,417.92,Male,74,Yes,0,37.375156,-121.795867,60620,1
0709-TVGUR,0,9,No Offer,Yes,17.56,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,Female,70,No,0,38.002125,-121.324979,49965,1
3001-CBHLQ,1,32,Offer C,Yes,43.51,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,33.73,0,1392.32,Male,76,Yes,0,38.071327,-120.632221,4264,1
4102-OQUPX,1,1,No Offer,Yes,17.36,Yes,Fiber Optic,29,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,30,17.36,Male,67,Yes,0,38.244806,-120.417301,460,1
3999-QGRJH,0,8,No Offer,Yes,14.89,No,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,0.0,0,119.12,Male,80,No,0,37.4695,-120.672724,809,1
2454-RPBRZ,1,12,Offer D,Yes,30.63,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,49.06,0,367.56,Female,67,Yes,0,37.394411,-120.127262,986,1
2265-CYWIV,1,4,No Offer,Yes,18.91,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,25.79,0,75.64,Female,68,Yes,0,37.605926,-120.69955,1055,1
4550-VBOFE,1,70,No Offer,Yes,17.45,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5,15.24,0,1221.5,Male,69,Yes,0,37.990574,-120.261821,1519,1
7409-KIUTL,0,1,No Offer,Yes,28.64,No,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0,28.64,Female,80,No,0,33.141265,-116.967221,48690,1
1732-VHUBQ,1,47,No Offer,Yes,26.95,No,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,3309.25,26.99,0,1266.6499999999999,Female,73,Yes,0,33.141265,-116.967221,48690,1
0679-IDSTG,1,1,No Offer,Yes,37.3,No,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,37.3,Female,73,Yes,0,39.710591,-123.682799,176,1
8802-UNOJF,0,12,Offer D,Yes,28.63,No,Cable,7,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,44.58,80,343.56,Male,65,No,0,39.094102,-123.500853,1113,1
6313-GIDIT,0,53,No Offer,No,0.0,No,DSL,25,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,2854.55,20.16,0,0.0,Male,73,No,0,38.911299,-123.609588,1352,1
2845-AFFTX,0,41,No Offer,Yes,22.56,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,8.88,0,924.9599999999999,Male,78,Yes,0,39.724433,-123.767578,309,1
2815-CPTUL,0,5,No Offer,Yes,2.27,No,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,12.48,0,11.35,Male,68,No,0,41.867908,-123.794144,532,1
1891-FZYSA,1,69,No Offer,Yes,16.34,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,6143.15,6.79,110,1127.46,Male,65,Yes,0,39.955587,-123.681175,200,1
9685-WKZGT,0,14,Offer D,Yes,16.32,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,39.29,0,228.48000000000002,Male,67,No,0,38.626128,-121.328011,58830,1
6022-UGGSO,0,32,Offer C,Yes,33.22,No,Fiber Optic,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,2276.95,44.31,0,1063.04,Female,70,No,0,38.69508,-121.271616,43718,1
3923-CSIHK,1,50,No Offer,Yes,4.6,No,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85,0.0,0,229.99999999999997,Female,69,Yes,0,38.313447,-121.123886,1745,1
3677-IYRBF,0,2,No Offer,No,0.0,No,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,0,0.0,Female,73,No,0,38.883224,-121.15918,6096,1
8118-LSUEL,0,23,No Offer,Yes,17.62,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2483.5,0.0,0,405.26000000000005,Male,74,No,0,38.759751,-121.288545,30614,1
5277-ZLOOR,0,2,Offer E,Yes,5.49,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,0.0,0,10.98,Female,78,No,0,38.983388,-120.988814,1526,1
4248-HCETZ,1,30,Offer C,Yes,6.23,No,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2365.15,0.0,0,186.9,Male,77,Yes,0,38.584505,-121.491956,16599,1
9174-FKWZE,0,1,No Offer,Yes,22.92,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,19.45,0.0,0,22.92,Female,70,No,0,38.567594,-121.437507,15975,1
5307-DZCVC,0,32,Offer C,Yes,48.95,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,2628.6,0.0,0,1566.4,Female,78,Yes,0,38.685069,-121.543709,854,1
8679-JOEVF,0,16,No Offer,Yes,36.83,No,DSL,16,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1023.9,0.0,0,589.28,Female,75,No,0,38.646096,-121.442433,34894,1
4803-AXVYP,0,38,Offer C,Yes,47.39,Yes,Fiber Optic,2,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,0.0,0,1800.82,Female,75,No,0,39.449794,-121.936372,303,1
5649-ANRML,0,2,Offer E,Yes,12.96,No,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.1,180.25,0.0,0,25.92,Male,76,No,0,39.562239,-121.14836,282,1
7395-IGJOS,1,17,No Offer,Yes,9.5,No,Fiber Optic,16,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1329.2,0.0,0,161.5,Male,70,Yes,0,39.971228,-121.041166,6189,1
7890-VYYWG,1,3,Offer E,No,0.0,No,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0.0,0,0.0,Male,67,Yes,0,39.172777,-121.805845,3193,1
9907-SWKKF,0,1,Offer E,No,0.0,No,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,0.0,0,0.0,Female,69,No,0,40.022184,-121.062384,73,1
6397-JNZZG,1,43,Offer B,No,0.0,No,DSL,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2342.2,0.0,0,0.0,Female,70,Yes,0,41.171578,-120.913161,615,1
7779-LGOVN,2,10,No Offer,Yes,46.5,Yes,Cable,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,856.65,0.0,0,465.0,Male,74,Yes,0,39.884395,-122.587513,263,1
9710-ZUSHQ,0,37,Offer C,Yes,41.85,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,0.0,0,1548.45,Female,77,No,0,40.186772,-122.388361,26438,1
3902-FOIGH,1,12,No Offer,Yes,48.5,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1218.55,0.0,0,582.0,Male,66,Yes,0,40.012675,-120.101857,1177,1
3318-OSATS,0,35,Offer C,Yes,35.1,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,3474.05,0.0,80,1228.5,Male,70,No,0,39.600599,-120.636358,348,1
2636-ALXXZ,0,1,Offer E,Yes,45.8,No,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,45.8,Female,68,No,0,39.24124,-120.054765,678,1
9885-CSMWE,0,1,Offer E,Yes,18.37,No,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0.0,0,18.37,Female,65,No,0,34.027337,-118.28515,45025,1
8058-JMEQO,0,9,Offer E,Yes,12.91,Yes,Fiber Optic,21,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,0.0,0,116.19,Female,76,No,0,32.898613,-117.202937,4258,1
7657-DYEPJ,0,38,Offer C,Yes,5.75,No,Cable,30,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,2497.35,0.0,0,218.5,Male,73,No,0,34.066303,-118.435479,44150,1
8276-MQBYC,0,51,Offer B,Yes,19.49,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,4913.3,0.0,0,993.9899999999999,Male,70,No,0,34.099869,-118.326843,30568,1
